item_id,clip,filename,source_audio,begin_s,end_s,begin_time_s,end_time_s,window_start_s,duration_s,expected_mat_name,mat_path,source_dataset,source_row_id,source_provider,source_dataset_raw,source_soundfile,source_class_species,source_label_ids,canonical_label_ids,canonical_species,canonical_call_type,analysis_label_ids,dclde_ecotype,dclde_annotation_level,dclde_kw,dclde_kw_certain,low_frequency_hz,high_frequency_hz,gcs_object,gcs_uri,https_url,is_background,review_status,species,species_code,call_type,call_type_std,call_type_raw,event_group,labels_json,label_ids
dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav_1510.3s_1513.7s_trainstyle,dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav,AMAR418.1.20180902T143639Z.wav,AMAR418.1.20180902T143639Z.wav,1510.309000,1513.659000,1510.309000,1513.659000,1510.309000,3.350000,dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav_1510.3s_1513.7s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav_1510.3s_1513.7s_trainstyle.mat,dclde_2027_JASCO_VFPA_BoundaryPass,181215,JASCO_VFPA,BoundaryPass,AMAR418.1.20180902T143639Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,3624.2,18394.9,dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20180902T143639Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20180902T143639Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20180902T143639Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA:BoundaryPass:AMAR418.1.20180902T143639Z.wav,[],
dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav_1554.9s_1555.5s_trainstyle,dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav,AMAR418.1.20170708T073001Z.wav,AMAR418.1.20170708T073001Z.wav,1554.940000,1555.500000,1554.940000,1555.500000,1554.940000,0.560000,dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav_1554.9s_1555.5s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav_1554.9s_1555.5s_trainstyle.mat,dclde_2027_JASCO_VFPA_HaroStraitNorth,183225,JASCO_VFPA,HaroStraitNorth,AMAR418.1.20170708T073001Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,2015.61,2840.61,dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitnorth/AMAR418.1.20170708T073001Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitnorth/AMAR418.1.20170708T073001Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitnorth/AMAR418.1.20170708T073001Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA:HaroStraitNorth:AMAR418.1.20170708T073001Z.wav,[],
dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav_648.4s_648.9s_trainstyle,dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav,AMAR395.1.20170708T073001Z.wav,AMAR395.1.20170708T073001Z.wav,648.400000,648.860000,648.400000,648.860000,648.400000,0.460000,dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav_648.4s_648.9s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav_648.4s_648.9s_trainstyle.mat,dclde_2027_JASCO_VFPA_HaroStraitSouth,188551,JASCO_VFPA,HaroStraitSouth,AMAR395.1.20170708T073001Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,924.14,2882.14,dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitsouth/AMAR395.1.20170708T073001Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitsouth/AMAR395.1.20170708T073001Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitsouth/AMAR395.1.20170708T073001Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA:HaroStraitSouth:AMAR395.1.20170708T073001Z.wav,[],
dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_23_00.wav_0.0s_2.5s_trainstyle,dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_23_00.wav,rpi-bush-point_2020_09_27_23_23_00.wav,rpi-bush-point_2020_09_27_23_23_00.wav,0.000000,2.450000,0.000000,2.450000,0.000000,2.450000,dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_23_00.wav_0.0s_2.5s_trainstyle.mat,mat_files/dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_23_00.wav_0.0s_2.5s_trainstyle.mat,dclde_2027_OrcaSound_bush_point,171280,OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_23_00.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,File,0,NA,NA,NA,dclde/2027/dclde_2027_killer_whales/orcasound/audio/bushpoint/rpi-bush-point_2020_09_27_23_23_00.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bushpoint/rpi-bush-point_2020_09_27_23_23_00.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bushpoint/rpi-bush-point_2020_09_27_23_23_00.wav,1,reviewed_confounder,,,,,,OrcaSound:bush_point:rpi-bush-point_2020_09_27_23_23_00.wav,[],
dclde_OrcaSound_orcasound_lab__1562340736_0012.wav_0.0s_2.5s_trainstyle,dclde_OrcaSound_orcasound_lab__1562340736_0012.wav,1562340736_0012.wav,1562340736_0012.wav,0.000000,2.450000,0.000000,2.450000,0.000000,2.450000,dclde_OrcaSound_orcasound_lab__1562340736_0012.wav_0.0s_2.5s_trainstyle.mat,mat_files/dclde_OrcaSound_orcasound_lab__1562340736_0012.wav_0.0s_2.5s_trainstyle.mat,dclde_2027_OrcaSound_orcasound_lab,169513,OrcaSound,orcasound_lab,1562340736_0012.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,File,0,NA,NA,NA,dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasoundlab/1562340736_0012.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasoundlab/1562340736_0012.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasoundlab/1562340736_0012.wav,1,reviewed_confounder,,,,,,OrcaSound:orcasound_lab:1562340736_0012.wav,[],
dclde_SIMRES_Tekteksen__ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac_170.0s_175.0s_trainstyle,dclde_SIMRES_Tekteksen__ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,169.989300,175.001300,169.989300,175.001300,169.989300,5.012000,dclde_SIMRES_Tekteksen__ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac_170.0s_175.0s_trainstyle.mat,mat_files/dclde_SIMRES_Tekteksen__ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac_170.0s_175.0s_trainstyle.mat,dclde_2027_SIMRES_Tekteksen,177189,SIMRES,Tekteksen,ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,0,0,dclde/2027/dclde_2027_killer_whales/simres/audio/tekteksen/ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/simres/audio/tekteksen/ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/simres/audio/tekteksen/ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,1,reviewed_confounder,,,,,,SIMRES:Tekteksen:ICLISTENHF6156_20220628T141000.000Z_20220628T141459.996Z.flac,[],
dclde_SIO_Cpe_Elz__OCNMS13CE_110609_074657_Transients.wav_3858.6s_3861.1s_trainstyle,dclde_SIO_Cpe_Elz__OCNMS13CE_110609_074657_Transients.wav,OCNMS13CE_110609_074657_Transients.wav,OCNMS13CE_110609_074657_Transients.wav,3858.550960,3861.110687,3858.550960,3861.110687,3858.550960,2.559727,dclde_SIO_Cpe_Elz__OCNMS13CE_110609_074657_Transients.wav_3858.6s_3861.1s_trainstyle.mat,mat_files/dclde_SIO_Cpe_Elz__OCNMS13CE_110609_074657_Transients.wav_3858.6s_3861.1s_trainstyle.mat,dclde_2027_SIO_Cpe_Elz,176545,SIO,Cpe_Elz,OCNMS13CE_110609_074657_Transients.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,0,0,dclde/2027/dclde_2027_killer_whales/scripps/audio/cpeelz/OCNMS13CE_110609_074657_Transients.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/scripps/audio/cpeelz/OCNMS13CE_110609_074657_Transients.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/scripps/audio/cpeelz/OCNMS13CE_110609_074657_Transients.wav,1,reviewed_confounder,,,,,,SIO:Cpe_Elz:OCNMS13CE_110609_074657_Transients.wav,[],
dclde_SIO_Quin_Can__OCNMS12QC_110809_121712_Offshores.wav_2340.9s_2347.9s_trainstyle,dclde_SIO_Quin_Can__OCNMS12QC_110809_121712_Offshores.wav,OCNMS12QC_110809_121712_Offshores.wav,OCNMS12QC_110809_121712_Offshores.wav,2340.879830,2347.860027,2340.879830,2347.860027,2340.879830,6.980197,dclde_SIO_Quin_Can__OCNMS12QC_110809_121712_Offshores.wav_2340.9s_2347.9s_trainstyle.mat,mat_files/dclde_SIO_Quin_Can__OCNMS12QC_110809_121712_Offshores.wav_2340.9s_2347.9s_trainstyle.mat,dclde_2027_SIO_Quin_Can,177176,SIO,Quin_Can,OCNMS12QC_110809_121712_Offshores.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,0,0,dclde/2027/dclde_2027_killer_whales/scripps/audio/quincan/OCNMS12QC_110809_121712_Offshores.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/scripps/audio/quincan/OCNMS12QC_110809_121712_Offshores.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/scripps/audio/quincan/OCNMS12QC_110809_121712_Offshores.wav,1,reviewed_confounder,,,,,,SIO:Quin_Can:OCNMS12QC_110809_121712_Offshores.wav,[],
dclde_SMRUConsulting_LimeKiln__LK_20161106_034859_999.wav_54.3s_54.8s_trainstyle,dclde_SMRUConsulting_LimeKiln__LK_20161106_034859_999.wav,LK_20161106_034859_999.wav,LK_20161106_034859_999.wav,54.308000,54.808000,54.308000,54.808000,54.308000,0.500000,dclde_SMRUConsulting_LimeKiln__LK_20161106_034859_999.wav_54.3s_54.8s_trainstyle.mat,mat_files/dclde_SMRUConsulting_LimeKiln__LK_20161106_034859_999.wav_54.3s_54.8s_trainstyle.mat,dclde_2027_SMRUConsulting_LimeKiln,195809,SMRUConsulting,LimeKiln,LK_20161106_034859_999.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,1284.47,1555.99,dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_034859_999.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_034859_999.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_034859_999.wav,1,reviewed_confounder,,,,,,SMRUConsulting:LimeKiln:LK_20161106_034859_999.wav,[],
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac_298.8s_299.0s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,298.767000,299.023000,298.767000,299.023000,298.767000,0.256000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac_298.8s_299.0s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac_298.8s_299.0s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,2464,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Detection,0,NA,5156.25,5593.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,1,reviewed_confounder,,,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_012100Z.flac,[],
dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac_45.3s_45.9s_trainstyle,dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,45.329000,45.876000,45.329000,45.876000,45.329000,0.547000,dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac_45.3s_45.9s_trainstyle.mat,mat_files/dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac_45.3s_45.9s_trainstyle.mat,dclde_2027_DFO_CRP_WVanIsl,47336,DFO_CRP,WVanIsl,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Detection,0,NA,7424,7552,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,1,reviewed_confounder,,,,,,DFO_CRP:WVanIsl:DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110706_223000Z.flac,[],
dclde_DFO_WDLP_CarmanahPt__ST6249.220428101325.wav_113.7s_114.4s_trainstyle,dclde_DFO_WDLP_CarmanahPt__ST6249.220428101325.wav,ST6249.220428101325.wav,ST6249.220428101325.wav,113.727000,114.367000,113.727000,114.367000,113.727000,0.640000,dclde_DFO_WDLP_CarmanahPt__ST6249.220428101325.wav_113.7s_114.4s_trainstyle.mat,mat_files/dclde_DFO_WDLP_CarmanahPt__ST6249.220428101325.wav_113.7s_114.4s_trainstyle.mat,dclde_2027_DFO_WDLP_CarmanahPt,159670,DFO_WDLP,CarmanahPt,ST6249.220428101325.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Detection,0,NA,4054,4570,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220428101325.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220428101325.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220428101325.wav,1,reviewed_confounder,,,,,,DFO_WDLP:CarmanahPt:ST6249.220428101325.wav,[],
dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav_56.0s_67.5s_trainstyle,dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,55.991000,67.525000,55.991000,67.525000,55.991000,11.534000,dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav_56.0s_67.5s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav_56.0s_67.5s_trainstyle.mat,dclde_2027_JASCO_VFPA_ONC_StraitofGeorgia,195638,JASCO_VFPA_ONC,StraitofGeorgia,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Call,0,NA,1189.6,35031,dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA_ONC:StraitofGeorgia:JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,[],
dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T120159.855Z.wav_36.2s_36.9s_trainstyle,dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T120159.855Z.wav,ICLISTENHF1251_20140101T120159.855Z.wav,ICLISTENHF1251_20140101T120159.855Z.wav,36.172470,36.944020,36.172470,36.944020,36.172470,0.771550,dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T120159.855Z.wav_36.2s_36.9s_trainstyle.mat,mat_files/dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T120159.855Z.wav_36.2s_36.9s_trainstyle.mat,dclde_2027_ONC_BarkleyCanyon,172505,ONC,BarkleyCanyon,ICLISTENHF1251_20140101T120159.855Z.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Call,0,NA,5436.42,20202.58,dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140101T120159.855Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140101T120159.855Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140101T120159.855Z.wav,1,reviewed_confounder,,,,,,ONC:BarkleyCanyon:ICLISTENHF1251_20140101T120159.855Z.wav,[],
dclde_SMRUConsulting_LimeKiln__LK_20161106_050000_000.wav_3.1s_3.5s_trainstyle,dclde_SMRUConsulting_LimeKiln__LK_20161106_050000_000.wav,LK_20161106_050000_000.wav,LK_20161106_050000_000.wav,3.078000,3.538000,3.078000,3.538000,3.078000,0.460000,dclde_SMRUConsulting_LimeKiln__LK_20161106_050000_000.wav_3.1s_3.5s_trainstyle.mat,mat_files/dclde_SMRUConsulting_LimeKiln__LK_20161106_050000_000.wav_3.1s_3.5s_trainstyle.mat,dclde_2027_SMRUConsulting_LimeKiln,195831,SMRUConsulting,LimeKiln,LK_20161106_050000_000.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Call,0,NA,5.81,372.02,dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_050000_000.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_050000_000.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_050000_000.wav,1,reviewed_confounder,,,,,,SMRUConsulting:LimeKiln:LK_20161106_050000_000.wav,[],
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac_95.7s_96.0s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,95.711000,95.967000,95.711000,95.967000,95.711000,0.256000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac_95.7s_96.0s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac_95.7s_96.0s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,6,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,1062.5,1187.5,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,1,reviewed_confounder,,,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_002100Z.flac,[],
dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac_1.0s_1.7s_trainstyle,dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,0.999000,1.671000,0.999000,1.671000,0.999000,0.672000,dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac_1.0s_1.7s_trainstyle.mat,mat_files/dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac_1.0s_1.7s_trainstyle.mat,dclde_2027_DFO_CRP_WVanIsl,44824,DFO_CRP,WVanIsl,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,2464,2624,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,1,reviewed_confounder,,,,,,DFO_CRP:WVanIsl:DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_041500Z.flac,[],
dclde_DFO_WDLP_CarmanahPt__ST6249.220617125405.wav_121.2s_121.6s_trainstyle,dclde_DFO_WDLP_CarmanahPt__ST6249.220617125405.wav,ST6249.220617125405.wav,ST6249.220617125405.wav,121.236000,121.598000,121.236000,121.598000,121.236000,0.362000,dclde_DFO_WDLP_CarmanahPt__ST6249.220617125405.wav_121.2s_121.6s_trainstyle.mat,mat_files/dclde_DFO_WDLP_CarmanahPt__ST6249.220617125405.wav_121.2s_121.6s_trainstyle.mat,dclde_2027_DFO_WDLP_CarmanahPt,159838,DFO_WDLP,CarmanahPt,ST6249.220617125405.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,7546,7664,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220617125405.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220617125405.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220617125405.wav,1,reviewed_confounder,,,,,,DFO_WDLP:CarmanahPt:ST6249.220617125405.wav,[],
dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav_151.8s_152.7s_trainstyle,dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav,AMAR610.20210905T142535Z.wav,AMAR610.20210905T142535Z.wav,151.849000,152.723000,151.849000,152.723000,151.849000,0.874000,dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav_151.8s_152.7s_trainstyle.mat,mat_files/dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav_151.8s_152.7s_trainstyle.mat,dclde_2027_DFO_WDLP_StrGeoN1,161408,DFO_WDLP,StrGeoN1,AMAR610.20210905T142535Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,7007,7406,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142535Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142535Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142535Z.wav,1,reviewed_confounder,,,,,,DFO_WDLP:StrGeoN1:AMAR610.20210905T142535Z.wav,[],
