source_audio,duration_s
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20250930T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20250930T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20250930T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251005T080000.000Z-LPF.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251010T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251010T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251010T120000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251010T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251015T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251015T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251015T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T040000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T060000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T100000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251020T190000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251025T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251025T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251025T230000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251030T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251030T100000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251030T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251030T160000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251030T210000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T100000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T030000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T090000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T180000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T230000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T010000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T030000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T040000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T060000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T090000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T100000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T110000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T120000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251115T150000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T010000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T120000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T150000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251120T170000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251125T010000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251125T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251125T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251125T060000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251125T110000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251125T190000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T010000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T040000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T100000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T120000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T160000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T170000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251130T200000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T110000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T160000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T190000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T210000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251205T220000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T010000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T030000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T110000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T150000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T180000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T190000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T200000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T210000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T220000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251210T230000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251215T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251215T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251215T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251215T090000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251215T140000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251215T150000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251215T200000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T010000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T070000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T080000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T100000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T110000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T120000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T130000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T160000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251220T220000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251225T000000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251225T020000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251225T030000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251225T050000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251225T100000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251225T180000.000Z.flac,300.0
/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251230T000000.000Z.flac,300.0
